,goodreads_book_id,tag_id,count,tag_name,original_title,book_id
19272,6134826,33114,1277,young-adult,Blue Moon,1830
19273,6134826,11305,948,fantasy,Blue Moon,1830
19274,6134826,22973,678,paranormal,Blue Moon,1830
19275,6135237,11743,541,fiction,South of Broad,3216
19276,6135237,4949,158,book-club,South of Broad,3216
19277,6135237,28204,90,southern,South of Broad,3216
19278,6137154,11305,6478,fantasy,Fire,933
19279,6137154,33114,3165,young-adult,Fire,933
19280,6137154,32989,1650,ya,Fire,933
19281,6145711,13561,893,graphic-novels,"The Walking Dead, Vol. 10: What We Become",7931
19282,6145711,8782,523,cómics,"The Walking Dead, Vol. 10: What We Become",7931
19283,6145711,11743,144,fiction,"The Walking Dead, Vol. 10: What We Become",7931
19284,6148028,33114,22245,young-adult,Catching Fire,17
19285,6148028,10059,9696,dystopia,Catching Fire,17
19286,6148028,11305,8658,fantasy,Catching Fire,17
19287,6150530,5951,343,business,Free: The Future of a Radical Price,8736
19288,6150530,21689,200,non-fiction,Free: The Future of a Radical Price,8736
19289,6150530,10245,137,economics,Free: The Future of a Radical Price,8736
19290,6164358,20939,285,mystery,The Mysterious Benedict Society and the Prisoner's Dilemma,4966
19291,6164358,11743,232,fiction,The Mysterious Benedict Society and the Prisoner's Dilemma,4966
19292,6164358,33114,184,young-adult,The Mysterious Benedict Society and the Prisoner's Dilemma,4966
19293,6178065,31745,310,vampires,Tenth Grade Bleeds,6332
19294,6178065,33114,242,young-adult,Tenth Grade Bleeds,6332
19295,6178065,11305,156,fantasy,Tenth Grade Bleeds,6332
19296,6178648,21689,2476,non-fiction,Nothing to Envy: Ordinary Lives in North Korea,2441
19297,6178648,21773,918,nonfiction,Nothing to Envy: Ordinary Lives in North Korea,2441
19298,6178648,14552,796,history,Nothing to Envy: Ordinary Lives in North Korea,2441
19299,6186357,33114,8580,young-adult,The Maze Runner,91
19300,6186357,10064,5694,dystopian,The Maze Runner,91
19301,6186357,10059,4531,dystopia,The Maze Runner,91
19302,6193821,20939,919,mystery,U Is for Undertow,6580
19303,6193821,28919,335,sue-grafton,U Is for Undertow,6580
19304,6193821,11743,254,fiction,U Is for Undertow,6580
19305,6193923,20939,218,mystery, Evil at Heart,8884
19306,6193923,30358,171,thriller, Evil at Heart,8884
19307,6193923,11743,107,fiction, Evil at Heart,8884
19308,6202318,31745,739,vampires,A Touch of Dead,3611
19309,6202318,22973,526,paranormal,A Touch of Dead,3611
19310,6202318,31617,429,urban-fantasy,A Touch of Dead,3611
19311,6202342,11743,1723,fiction,Her Fearful Symmetry,1481
19312,6202342,11305,642,fantasy,Her Fearful Symmetry,1481
19313,6202342,4949,339,book-club,Her Fearful Symmetry,1481
19314,6202556,14487,944,historical-fiction,The Evolution of Calpurnia Tate,5199
19315,6202556,33114,464,young-adult,The Evolution of Calpurnia Tate,5199
19316,6202556,11743,344,fiction,The Evolution of Calpurnia Tate,5199
19317,6202661,6750,503,chick-lit,I Heart New York,4818
19318,6202661,26138,131,romance,I Heart New York,4818
19319,6202661,11743,71,fiction,I Heart New York,4818
19320,6202690,21689,116,non-fiction,Twilight Director's Notebook,954
19321,6202690,31745,103,vampires,Twilight Director's Notebook,954
19322,6202690,31372,84,twilight,Twilight Director's Notebook,954
19323,6218007,19052,2005,manga,君に届け 1,2656
19324,6218007,26138,176,romance,君に届け 1,2656
19325,6218007,13561,63,graphic-novels,君に届け 1,2656
19326,6218281,20939,1139,mystery,The Sweetness at the Bottom of the Pie,1024
19327,6218281,4949,731,book-club,The Sweetness at the Bottom of the Pie,1024
19328,6218281,27199,538,series,The Sweetness at the Bottom of the Pie,1024
19329,6219656,27669,1153,short-stories,The Lottery,2993
19330,6219656,7457,801,classics,The Lottery,2993
19331,6219656,14821,555,horror,The Lottery,2993
19332,6224826,11743,846,fiction,"Juliet, Naked",3195
19333,6224826,20673,195,music,"Juliet, Naked",3195
19334,6224826,8055,161,contemporary,"Juliet, Naked",3195
19335,6224895,20939,135,mystery,Sherlock Holmes : Silver Blaze,6499
19336,6224895,7457,113,classics,Sherlock Holmes : Silver Blaze,6499
19337,6224895,27669,43,short-stories,Sherlock Holmes : Silver Blaze,6499
19338,6224935,11743,1547,fiction,This Is Where I Leave You,801
19339,6224935,4949,794,book-club,This Is Where I Leave You,801
19340,6224935,15048,344,humor,This Is Where I Leave You,801
19341,6236809,19052,1368,manga,"Black Bird, Volume 1",3854
19342,6236809,19175,562,mangá,"Black Bird, Volume 1",3854
19343,6236809,26138,155,romance,"Black Bird, Volume 1",3854
19344,6239873,14487,659,historical-fiction,Splendor,8206
19345,6239873,33114,570,young-adult,Splendor,8206
19346,6239873,32989,314,ya,Splendor,8206
19347,6250169,11305,2508,fantasy,Unseen Academicals,3654
19348,6250169,9565,874,discworld,Unseen Academicals,3654
19349,6250169,11743,489,fiction,Unseen Academicals,3654
19350,6251012,28663,420,stephen-king,UR,8359
19351,6251012,14821,330,horror,UR,8359
19352,6251012,17213,210,kindle,UR,8359
19353,6251222,11743,409,fiction,Await Your Reply,9600
19354,6251222,20939,121,mystery,Await Your Reply,9600
19355,6251222,4949,118,book-club,Await Your Reply,9600
19356,6255144,1039,318,39-clues,The Black Circle,2531
19357,6255144,20939,229,mystery,The Black Circle,2531
19358,6255144,1691,196,adventure,The Black Circle,2531
19359,6255949,26837,534,science-fiction,オール・ユー・ニード・イズ・キル,7713
19360,6255949,26771,461,sci-fi,オール・ユー・ニード・イズ・キル,7713
19361,6255949,11743,184,fiction,オール・ユー・ニード・イズ・キル,7713
19362,6257535,14487,468,historical-fiction,New York,4385
19363,6257535,11743,185,fiction,New York,4385
19364,6257535,21437,117,new-york,New York,4385
19365,6260997,21689,1506,non-fiction,Half the Sky: Turning Oppression into Opportunity for Women Worldwide,2627
19366,6260997,21773,665,nonfiction,Half the Sky: Turning Oppression into Opportunity for Women Worldwide,2627
19367,6260997,11665,546,feminism,Half the Sky: Turning Oppression into Opportunity for Women Worldwide,2627
19368,6261270,4949,52,book-club,"The Noticer: Sometimes, all a person needs is a little perspective.",9322
19369,6261270,21689,38,non-fiction,"The Noticer: Sometimes, all a person needs is a little perspective.",9322
19370,6261270,27095,33,self-help,"The Noticer: Sometimes, all a person needs is a little perspective.",9322
19371,6261477,21689,350,non-fiction,Homer's Odyssey ,9399
19372,6261477,2580,261,animals,Homer's Odyssey ,9399
19373,6261477,21773,153,nonfiction,Homer's Odyssey ,9399
19374,6261522,33114,1267,young-adult,The Body Finder,3411
19375,6261522,22973,901,paranormal,The Body Finder,3411
19376,6261522,32989,635,ya,The Body Finder,3411
19377,6261961,11743,416,fiction,Labor Day,3730
19378,6261961,4949,150,book-club,Labor Day,3730
19379,6261961,26138,141,romance,Labor Day,3730
19380,6262365,31745,1736,vampires,Tempted,814
19381,6262365,33114,1674,young-adult,Tempted,814
19382,6262365,11305,1131,fantasy,Tempted,814
19383,6264710,14527,1630,historical-romance,Tempt Me at Twilight,7156
19384,6264710,26138,1192,romance,Tempt Me at Twilight,7156
19385,6264710,14467,671,historical,Tempt Me at Twilight,7156
19386,6266907,16095,631,james-patterson,Alex Cross's Trial,6059
19387,6266907,1982,276,alex-cross,Alex Cross's Trial,6059
19388,6266907,20939,204,mystery,Alex Cross's Trial,6059
19389,6267237,31745,870,vampires,The Van Alen Legacy ,2038
19390,6267237,33114,835,young-adult,The Van Alen Legacy ,2038
19391,6267237,11305,466,fantasy,The Van Alen Legacy ,2038
19392,6277410,13561,926,graphic-novels,The Stonekeeper's Curse,5205
19393,6277410,11305,548,fantasy,The Stonekeeper's Curse,5205
19394,6277410,13547,531,graphic-novel,The Stonekeeper's Curse,5205
19395,6280118,11743,2205,fiction,One Day,338
19396,6280118,26138,1858,romance,One Day,338
19397,6280118,8055,640,contemporary,One Day,338
19398,6280379,11743,600,fiction,The Children's Book,9506
19399,6280379,14487,469,historical-fiction,The Children's Book,9506
19400,6280379,14467,119,historical,The Children's Book,9506
19401,6282334,21689,387,non-fiction,Strength in What Remains,8051
19402,6282334,21773,198,nonfiction,Strength in What Remains,8051
19403,6282334,1746,166,africa,Strength in What Remains,8051
19404,6282753,11743,114,fiction,Masumiyet Müzesi,5851
19405,6282753,31324,101,turkey,Masumiyet Müzesi,5851
19406,6282753,22034,53,novels,Masumiyet Müzesi,5851
19407,6287290,30358,230,thriller,Altar of Eden,8171
19408,6287290,16130,155,james-rollins,Altar of Eden,8171
19409,6287290,11743,141,fiction,Altar of Eden,8171
19410,6289283,21689,2451,non-fiction,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",677
19411,6289283,26346,1035,running,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",677
19412,6289283,21773,897,nonfiction,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",677
19413,6289920,22973,508,paranormal,Covet,3616
19414,6289920,11305,403,fantasy,Covet,3616
19415,6289920,26138,343,romance,Covet,3616
19416,6289938,31745,798,vampires,Fade Out,4446
19417,6289938,33114,615,young-adult,Fade Out,4446
19418,6289938,22973,387,paranormal,Fade Out,4446
19419,6294549,31617,1905,urban-fantasy,Rosemary and Rue,6981
19420,6294549,11305,1208,fantasy,Rosemary and Rue,6981
19421,6294549,22973,389,paranormal,Rosemary and Rue,6981
19422,6294553,22983,773,paranormal-romance,Deep Kiss Of Winter ,5892
19423,6294553,22973,600,paranormal,Deep Kiss Of Winter ,5892
19424,6294553,26138,431,romance,Deep Kiss Of Winter ,5892
19425,6303704,4605,134,biography,Does the Noise in My Head Bother You?,8754
19426,6303704,20673,116,music,Does the Noise in My Head Bother You?,8754
19427,6303704,21689,108,non-fiction,Does the Noise in My Head Bother You?,8754
19428,6303733,8067,41,contemporary-fiction,That Old Cape Magic,8350
19429,6303733,3389,24,audiobook,That Old Cape Magic,8350
19430,6303733,1659,20,adult-fiction,That Old Cape Magic,8350
19431,6304335,33114,4950,young-adult,Beautiful Creatures,182
19432,6304335,11305,4509,fantasy,Beautiful Creatures,182
19433,6304335,32989,2451,ya,Beautiful Creatures,182
19434,6311614,11305,459,fantasy,The Law of Nines,9684
19435,6311614,11743,104,fiction,The Law of Nines,9684
19436,6311614,29560,72,terry-goodkind,The Law of Nines,9684
19437,6314763,21689,2618,non-fiction,Orange Is the New Black: My Year in a Women's Prison,617
19438,6314763,19733,1622,memoir,Orange Is the New Black: My Year in a Women's Prison,617
19439,6314763,21773,1100,nonfiction,Orange Is the New Black: My Year in a Women's Prison,617
19440,6315602,33114,1094,young-adult,My Soul to Take,4156
19441,6315602,22973,879,paranormal,My Soul to Take,4156
19442,6315602,11305,670,fantasy,My Soul to Take,4156
19443,6316171,33114,1224,young-adult,Hate List,2725
19444,6316171,32989,647,ya,Hate List,2725
19445,6316171,8055,473,contemporary,Hate List,2725
19446,6316821,11305,843,fantasy,First Lord's Fury,2448
19447,6316821,11743,211,fiction,First Lord's Fury,2448
19448,6316821,10731,177,epic-fantasy,First Lord's Fury,2448
19449,6319978,31617,1195,urban-fantasy,Friday Night Bites: A Chicagoland Vampires Novel ,4340
19450,6319978,31745,1051,vampires,Friday Night Bites: A Chicagoland Vampires Novel ,4340
19451,6319978,22973,776,paranormal,Friday Night Bites: A Chicagoland Vampires Novel ,4340
19452,6320534,14821,2593,horror,Under the Dome,441
19453,6320534,28663,2149,stephen-king,Under the Dome,441
19454,6320534,11743,1794,fiction,Under the Dome,441
19455,6323821,11743,477,fiction,Last Night in Twisted River,5058
19456,6323821,8055,56,contemporary,Last Night in Twisted River,5058
19457,6323821,14487,48,historical-fiction,Last Night in Twisted River,5058
19458,6324903,30358,118,thriller,The Five Greatest Warriors,8101
19459,6324903,19469,111,matthew-reilly,The Five Greatest Warriors,8101
19460,6324903,1691,110,adventure,The Five Greatest Warriors,8101
19461,6326920,21689,381,non-fiction,"The Accidental Billionaires: The Founding of Facebook: A Tale of Sex, Money, Genius and Betrayal",8417
19462,6326920,4605,130,biography,"The Accidental Billionaires: The Founding of Facebook: A Tale of Sex, Money, Genius and Betrayal",8417
19463,6326920,5951,128,business,"The Accidental Billionaires: The Founding of Facebook: A Tale of Sex, Money, Genius and Betrayal",8417
19464,6329547,31617,1583,urban-fantasy,On the Edge,6812
19465,6329547,11305,1211,fantasy,On the Edge,6812
19466,6329547,26138,744,romance,On the Edge,6812
19467,6330323,14487,354,historical-fiction,Day After Night,9621
19468,6330323,11743,195,fiction,Day After Night,9621
19469,6330323,4949,73,book-club,Day After Night,9621
19470,6335026,11743,436,fiction,The Weight of Silence,3102
19471,6335026,20939,294,mystery,The Weight of Silence,3102
19472,6335026,4949,143,book-club,The Weight of Silence,3102
19473,6337006,22983,972,paranormal-romance,Pleasure of a Dark Prince ,4433
19474,6337006,22973,795,paranormal,Pleasure of a Dark Prince ,4433
19475,6337006,26138,544,romance,Pleasure of a Dark Prince ,4433
19476,6338619,33114,478,young-adult,After,6674
19477,6338619,32989,245,ya,After,6674
19478,6338619,25438,140,realistic-fiction,After,6674
19479,6339304,11743,232,fiction,Pursuit of Honor,3214
19480,6339304,30358,226,thriller,Pursuit of Honor,3214
19481,6339304,20213,109,mitch-rapp,Pursuit of Honor,3214
19482,6339664,33114,4680,young-adult,"Hush, Hush",202
19483,6339664,11305,3508,fantasy,"Hush, Hush",202
19484,6339664,2516,2704,angels,"Hush, Hush",202
19485,6339989,31745,73,vampires,Vampire Academy Collection,3095
19486,6339989,22973,50,paranormal,Vampire Academy Collection,3095
19487,6339989,33114,47,young-adult,Vampire Academy Collection,3095
19488,6340016,19733,575,memoir,Lit,4932
19489,6340016,21689,259,non-fiction,Lit,4932
19490,6340016,19742,204,memoirs,Lit,4932
19491,6340471,14487,821,historical-fiction,Cleopatra's Daughter,5835
19492,6340471,11743,234,fiction,Cleopatra's Daughter,5835
19493,6340471,14467,156,historical,Cleopatra's Daughter,5835
19494,6342491,11305,3456,fantasy,The Demon King,2764
19495,6342491,33114,1286,young-adult,The Demon King,2764
19496,6342491,32989,666,ya,The Demon King,2764
19497,6344423,33114,534,young-adult,Intertwined,9007
19498,6344423,22973,400,paranormal,Intertwined,9007
19499,6344423,31745,271,vampires,Intertwined,9007
19500,6344534,26837,189,science-fiction,The Second Ship,9541
19501,6344534,26771,182,sci-fi,The Second Ship,9541
19502,6344534,17213,80,kindle,The Second Ship,9541
19503,6344832,20939,773,mystery,"Grave Secret (Harper Connelly, #4)",6534
19504,6344832,22973,410,paranormal,"Grave Secret (Harper Connelly, #4)",6534
19505,6344832,6614,265,charlaine-harris,"Grave Secret (Harper Connelly, #4)",6534
19506,6345193,11743,306,fiction,Invisible,7449
19507,6345193,240,61,1001-books,Invisible,7449
19508,6345193,8055,58,contemporary,Invisible,7449
19509,6345760,11305,541,fantasy,The Magician's Elephant,8438
19510,6345760,6953,225,childrens,The Magician's Elephant,8438
19511,6345760,11743,222,fiction,The Magician's Elephant,8438
19512,6346975,21689,1095,non-fiction,Moonwalking with Einstein: The Art and Science of Remembering Everything,1761
19513,6346975,26816,729,science,Moonwalking with Einstein: The Art and Science of Remembering Everything,1761
19514,6346975,21773,718,nonfiction,Moonwalking with Einstein: The Art and Science of Remembering Everything,1761
19515,6348045,11743,126,fiction,Halt's Peril,3157
19516,6348045,32989,115,ya,Halt's Peril,3157
19517,6348045,16507,110,john-flanagan,Halt's Peril,3157
19518,6351939,11305,1171,fantasy,Sea Glass,9976
19519,6351939,33114,329,young-adult,Sea Glass,9976
19520,6351939,18886,228,magic,Sea Glass,9976
19521,6356190,28663,271,stephen-king,The Little Sisters of Eluria,7015
19522,6356190,11305,231,fantasy,The Little Sisters of Eluria,7015
19523,6356190,14821,133,horror,The Little Sisters of Eluria,7015
19524,6357022,26138,476,romance,"Club Shadowlands (Masters of the Shadowlands, #1)",5850
19525,6357022,17213,220,kindle,"Club Shadowlands (Masters of the Shadowlands, #1)",5850
19526,6357022,27199,210,series,"Club Shadowlands (Masters of the Shadowlands, #1)",5850
19527,6359434,26837,575,science-fiction,"And Another Thing... (Hitchhiker's Guide to the Galaxy, #6)",5298
19528,6359434,26771,456,sci-fi,"And Another Thing... (Hitchhiker's Guide to the Galaxy, #6)",5298
19529,6359434,11743,306,fiction,"And Another Thing... (Hitchhiker's Guide to the Galaxy, #6)",5298
19530,6361871,8150,756,cookbooks,The Pioneer Woman Cooks: Recipes from an Accidental Ranch Wife,3606
19531,6361871,8209,235,cooking,The Pioneer Woman Cooks: Recipes from an Accidental Ranch Wife,3606
19532,6361871,21689,131,non-fiction,The Pioneer Woman Cooks: Recipes from an Accidental Ranch Wife,3606
19533,6365221,19733,610,memoir,Mennonite in a Little Black Dress: A Memoir of Going Home,4039
19534,6365221,21689,488,non-fiction,Mennonite in a Little Black Dress: A Memoir of Going Home,4039
19535,6365221,4949,265,book-club,Mennonite in a Little Black Dress: A Memoir of Going Home,4039
19536,6366437,4949,763,book-club,Half Broke Horses: A True Life Novel,754
19537,6366437,11743,656,fiction,Half Broke Horses: A True Life Novel,754
19538,6366437,19733,649,memoir,Half Broke Horses: A True Life Novel,754
19539,6368610,33114,779,young-adult,Radiant Shadows,4223
19540,6368610,11305,750,fantasy,Radiant Shadows,4223
19541,6368610,32989,402,ya,Radiant Shadows,4223
19542,6368611,33114,675,young-adult,Darkest Mercy,4562
19543,6368611,11305,615,fantasy,Darkest Mercy,4562
19544,6368611,32989,328,ya,Darkest Mercy,4562
19545,6371117,33114,472,young-adult,Betrayals,5965
19546,6371117,31745,416,vampires,Betrayals,5965
19547,6371117,22973,332,paranormal,Betrayals,5965
19548,6373717,33114,526,young-adult,Hold Still,6034
19549,6373717,32989,335,ya,Hold Still,6034
19550,6373717,8055,196,contemporary,Hold Still,6034
19551,6375845,13561,1033,graphic-novels,Absolute Batman Hush,3827
19552,6375845,8782,655,cómics,Absolute Batman Hush,3827
19553,6375845,9080,178,dc,Absolute Batman Hush,3827
19554,6380822,33114,816,young-adult,The Dark Divine,4393
19555,6380822,22973,485,paranormal,The Dark Divine,4393
19556,6380822,11305,416,fantasy,The Dark Divine,4393
19557,6381205,28610,4469,steampunk,Soulless,1848
19558,6381205,11305,3436,fantasy,Soulless,1848
19559,6381205,26138,1681,romance,Soulless,1848
19560,6386555,21689,397,non-fiction,Eating the Dinosaur,6750
19561,6386555,10891,215,essays,Eating the Dinosaur,6750
19562,6386555,21773,156,nonfiction,Eating the Dinosaur,6750
19563,6387565,11305,1137,fantasy,Witch & Wizard,2785
19564,6387565,33114,847,young-adult,Witch & Wizard,2785
19565,6387565,16095,483,james-patterson,Witch & Wizard,2785
19566,6388558,22983,1077,paranormal-romance,The Warlord Wants Forever,3201
19567,6388558,22973,1055,paranormal,The Warlord Wants Forever,3201
19568,6388558,26138,795,romance,The Warlord Wants Forever,3201
19569,6389257,11743,258,fiction,The Death of Bunny Munro,9060
19570,6389257,8055,32,contemporary,The Death of Bunny Munro,9060
19571,6389257,22034,27,novels,The Death of Bunny Munro,9060
19572,6389704,1039,311,39-clues,"In Too Deep (The 39 Clues, Book 6)",2909
19573,6389704,20939,222,mystery,"In Too Deep (The 39 Clues, Book 6)",2909
19574,6389704,1691,188,adventure,"In Too Deep (The 39 Clues, Book 6)",2909
19575,6390031,20939,256,mystery,The Improbable Adventures of Sherlock Holmes,5396
19576,6390031,27575,113,sherlock-holmes,The Improbable Adventures of Sherlock Holmes,5396
19577,6390031,27669,105,short-stories,The Improbable Adventures of Sherlock Holmes,5396
19578,6393631,13561,1785,graphic-novels,Smile,845
19579,6393631,13547,1330,graphic-novel,Smile,845
19580,6393631,33114,472,young-adult,Smile,845
19581,6393972,33114,779,young-adult,This World We Live In,5338
19582,6393972,32989,432,ya,This World We Live In,5338
19583,6393972,10064,396,dystopian,This World We Live In,5338
19584,6395833,27669,114,short-stories,Guts,9900
19585,6395833,11743,99,fiction,Guts,9900
19586,6395833,14821,66,horror,Guts,9900
19587,6398634,21689,1411,non-fiction,The Happiness Project,973
19588,6398634,27095,637,self-help,The Happiness Project,973
19589,6398634,21773,508,nonfiction,The Happiness Project,973
19590,6398972,16518,332,john-grisham,Ford County,7175
19591,6398972,27669,176,short-stories,Ford County,7175
19592,6398972,13720,99,grisham,Ford County,7175
19593,6400090,26138,2496,romance,The Last Song,169
19594,6400090,21529,1683,nicholas-sparks,The Last Song,169
19595,6400090,11743,942,fiction,The Last Song,169
19596,6402364,10245,1211,economics,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes, and Why Suicide Bombers Should Buy Life Insurance",1069
19597,6402364,21773,690,nonfiction,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes, and Why Suicide Bombers Should Buy Life Insurance",1069
19598,6402364,21689,501,non-fiction,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes, and Why Suicide Bombers Should Buy Life Insurance",1069
19599,6403690,7077,217,christian,"Counterfeit Gods: The Empty Promises of Money, Sex, and Power, and the Only Hope That Matters",9518
19600,6403690,30241,138,theology,"Counterfeit Gods: The Empty Promises of Money, Sex, and Power, and the Only Hope That Matters",9518
19601,6403690,7203,89,christianity,"Counterfeit Gods: The Empty Promises of Money, Sex, and Power, and the Only Hope That Matters",9518
19602,6404621,21689,418,non-fiction,American on Purpose,5592
19603,6404621,4605,318,biography,American on Purpose,5592
19604,6404621,15048,227,humor,American on Purpose,5592
19605,6405929,16095,744,james-patterson,"I, Alex Cross",3829
19606,6405929,20939,325,mystery,"I, Alex Cross",3829
19607,6405929,1982,307,alex-cross,"I, Alex Cross",3829
19608,6406018,19052,1598,manga,ソウルイーター 1,2537
19609,6406018,11305,106,fantasy,ソウルイーター 1,2537
19610,6406018,28163,66,soul-eater,ソウルイーター 1,2537
19611,6407014,13561,1513,graphic-novels,Stitches: A Memoir,6366
19612,6407014,13547,853,graphic-novel,Stitches: A Memoir,6366
19613,6407014,19733,575,memoir,Stitches: A Memoir,6366
19614,6407514,11305,1029,fantasy,Forest Born,7020
19615,6407514,33114,504,young-adult,Forest Born,7020
19616,6407514,32989,221,ya,Forest Born,7020
19617,6408862,33114,1540,young-adult,Stolen: A Letter to My Captor,2227
19618,6408862,32989,762,ya,Stolen: A Letter to My Captor,2227
19619,6408862,8055,680,contemporary,Stolen: A Letter to My Captor,2227
19620,6411016,11743,614,fiction,Matterhorn: A Novel of the Vietnam War,3946
19621,6411016,14487,496,historical-fiction,Matterhorn: A Novel of the Vietnam War,3946
19622,6411016,32130,346,war,Matterhorn: A Novel of the Vietnam War,3946
19623,6411961,11743,4749,fiction,The Lost Symbol,201
19624,6411961,20939,3129,mystery,The Lost Symbol,201
19625,6411961,30358,2703,thriller,The Lost Symbol,201
19626,6413193,8517,250,crime,Nine Dragons,4358
19627,6413193,20939,188,mystery,Nine Dragons,4358
19628,6413193,19892,171,michael-connelly,Nine Dragons,4358
19629,6419566,19052,1552,manga,ビーストマスター 1,4689
19630,6419566,26138,98,romance,ビーストマスター 1,4689
19631,6419566,19165,54,mangas,ビーストマスター 1,4689
19632,6419887,21689,583,non-fiction,The Boy Who Harnessed the Wind: Creating Currents of Electricity and Hope,7898
19633,6419887,21773,268,nonfiction,The Boy Who Harnessed the Wind: Creating Currents of Electricity and Hope,7898
19634,6419887,1746,244,africa,The Boy Who Harnessed the Wind: Creating Currents of Electricity and Hope,7898
19635,6420846,33114,498,young-adult,Lockdown,7663
19636,6420846,14821,391,horror,Lockdown,7663
19637,6420846,10059,252,dystopia,Lockdown,7663
19638,6422680,19733,194,memoir,"Lunch in Paris: A Love Story, with Recipes",7774
19639,6422680,12175,190,food,"Lunch in Paris: A Love Story, with Recipes",7774
19640,6422680,12452,101,france,"Lunch in Paris: A Love Story, with Recipes",7774
19641,6424184,31745,260,vampires,Thirst No. 2,3842
19642,6424184,33114,170,young-adult,Thirst No. 2,3842
19643,6424184,31723,137,vampire,Thirst No. 2,3842
19644,6428887,11743,742,fiction,Pirate Latitudes,3416
19645,6428887,14487,588,historical-fiction,Pirate Latitudes,3416
19646,6428887,1691,341,adventure,Pirate Latitudes,3416
19647,6431790,33114,635,young-adult,Fang,2687
19648,6431790,11305,481,fantasy,Fang,2687
19649,6431790,19496,439,maximum-ride,Fang,2687
19650,6433344,17213,269,kindle,"Fools Rush In (Weddings by Bella, #1)",9271
19651,6433344,26138,264,romance,"Fools Rush In (Weddings by Bella, #1)",9271
19652,6433344,7116,150,christian-fiction,"Fools Rush In (Weddings by Bella, #1)",9271
19653,6433752,11743,1149,fiction,The Lacuna,2085
19654,6433752,14487,661,historical-fiction,The Lacuna,2085
19655,6433752,4949,353,book-club,The Lacuna,2085
19656,6433836,20939,238,mystery,Rough Country,8624
19657,6433836,16550,171,john-sandford,Rough Country,8624
19658,6433836,30358,67,thriller,Rough Country,8624
19659,6437061,11305,4663,fantasy,The Hundred Thousand Kingdoms,4200
19660,6437061,11743,531,fiction,The Hundred Thousand Kingdoms,4200
19661,6437061,26138,269,romance,The Hundred Thousand Kingdoms,4200
19662,6441509,31745,647,vampires,The Vampire Diaries: The Return: Shadow Souls ,3486
19663,6441509,33114,451,young-adult,The Vampire Diaries: The Return: Shadow Souls ,3486
19664,6441509,11305,330,fantasy,The Vampire Diaries: The Return: Shadow Souls ,3486
19665,6441654,23471,22,philosophy,"Twilight and Philosophy: Vampires, Vegetarians, and the Pursuit of Immortality (The Blackwell Philosophy and Pop Culture Series)",4743
19666,6441654,21689,17,non-fiction,"Twilight and Philosophy: Vampires, Vegetarians, and the Pursuit of Immortality (The Blackwell Philosophy and Pop Culture Series)",4743
19667,6441654,31745,14,vampires,"Twilight and Philosophy: Vampires, Vegetarians, and the Pursuit of Immortality (The Blackwell Philosophy and Pop Culture Series)",4743
19668,6442769,33114,1443,young-adult,Paper Towns,88
19669,6442769,16511,1431,john-green,Paper Towns,88
19670,6442769,32989,831,ya,Paper Towns,88
19671,6443349,23266,60,percy-jackson,Percy Jackson and the Olympians,4911
19672,6443349,33114,36,young-adult,Percy Jackson and the Olympians,4911
19673,6443349,30521,25,to-buy,Percy Jackson and the Olympians,4911
19674,6443834,11743,323,fiction,1Q84 Book 1 [Ichi-kyū-hachi-yon],2520
19675,6443834,11305,165,fantasy,1Q84 Book 1 [Ichi-kyū-hachi-yon],2520
19676,6443834,16203,116,japan,1Q84 Book 1 [Ichi-kyū-hachi-yon],2520
19677,6448470,11305,1322,fantasy,"Firelight (Firelight, #1)",2697
19678,6448470,33114,1245,young-adult,"Firelight (Firelight, #1)",2697
19679,6448470,9882,837,dragons,"Firelight (Firelight, #1)",2697
19680,6448482,19052,708,manga, ソウルイーター 2,9598
19681,6448482,28163,52,soul-eater, ソウルイーター 2,9598
19682,6448482,11305,36,fantasy, ソウルイーター 2,9598
19683,6449290,11743,681,fiction,The Girl Who Fell From the Sky,5127
19684,6449290,4949,220,book-club,The Girl Who Fell From the Sky,5127
19685,6449290,33114,132,young-adult,The Girl Who Fell From the Sky,5127
19686,6449422,16203,87,japan,1Q84 Book 2 [Ichi-kyū-hachi-yon],8223
19687,6449422,14034,66,haruki-murakami,1Q84 Book 2 [Ichi-kyū-hachi-yon],8223
19688,6449422,20654,52,murakami,1Q84 Book 2 [Ichi-kyū-hachi-yon],8223
19689,6449551,20939,725,mystery,The Brutal Telling,4595
19690,6449551,11743,296,fiction,The Brutal Telling,4595
19691,6449551,20926,136,mysteries,The Brutal Telling,4595
19692,6452731,21689,385,non-fiction,Justice: What's the Right Thing to Do?,9182
19693,6452731,23931,157,politics,Justice: What's the Right Thing to Do?,9182
19694,6452731,21773,115,nonfiction,Justice: What's the Right Thing to Do?,9182
19695,6452760,21689,488,non-fiction,"Stones into Schools: Promoting Peace with Books, Not Bombs, in Afghanistan and Pakistan",7001
19696,6452760,21773,151,nonfiction,"Stones into Schools: Promoting Peace with Books, Not Bombs, in Afghanistan and Pakistan",7001
